link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,free_speed_raw,lanes,capacity,allowed_uses,toll,notes
7,West Broadway Road,5634388,10,9,1,"LINESTRING (-111.9433255 33.4073787, -111.9429557 33.4073853, -111.9419779 33.4073972, -111.9411443 33.4074008, -111.9407309 33.407404, -111.9405939 33.4074032)",1,253.58,secondary,4,60,,3,4800,auto,,
547,West Broadway Road,778399535,10,396,1,"LINESTRING (-111.9433255 33.4073787, -111.9434388 33.4074222, -111.9435352 33.4074228, -111.9436503 33.4074218, -111.9438761 33.4073773)",1,52.74,secondary,4,60,,2,3200,auto,,
8,East Broadway Road,5635238,11,12,1,"LINESTRING (-111.9344169 33.4074542, -111.9343732 33.4074544)",1,4.06,secondary,4,60,,3,4800,auto,,
275,East Broadway Road,436940271,11,279,1,"LINESTRING (-111.9344169 33.4074542, -111.9347956 33.4074507, -111.9349044 33.4074493)",1,45.25,secondary,4,60,,3,4800,auto,,
9,East Broadway Road,5635238,12,11,1,"LINESTRING (-111.9343732 33.4074544, -111.9344169 33.4074542)",1,4.06,secondary,4,60,,2,3200,auto,,
549,East Broadway Road,785501002,12,392,1,"LINESTRING (-111.9343732 33.4074544, -111.9340719 33.4074553)",1,27.97,secondary,4,60,,3,4800,auto,,
10,East Rio Salado Parkway,23617748,13,14,1,"LINESTRING (-111.9349285 33.4300573, -111.9346717 33.4298726)",1,31.46,secondary,4,56,35 mph,2,3200,auto,,
243,East Rio Salado Parkway,436796183,14,255,1,"LINESTRING (-111.9346717 33.4298726, -111.9345889 33.429813)",1,10.15,secondary,4,56,35 mph,3,4800,auto,,
11,East Rio Salado Parkway,23617748,15,13,1,"LINESTRING (-111.9356428 33.430435, -111.9351525 33.4302054, -111.9349285 33.4300573)",1,78.69,secondary,4,56,35 mph,2,3200,auto,,
51,,265805487,15,70,1,"LINESTRING (-111.9356428 33.430435, -111.9354335 33.4304075, -111.9352097 33.4303103, -111.9351597 33.4302987, -111.9351245 33.4302912, -111.9351143 33.4302968, -111.9350596 33.4303286)",1,58.58,secondary,4,60,,1,1600,auto,,
12,East Rio Salado Parkway,23617748,16,15,1,"LINESTRING (-111.9374158 33.430404, -111.937313 33.430439, -111.9372259 33.4304688, -111.9368333 33.4305487, -111.936465 33.4305639, -111.9360834 33.4305321, -111.9356428 33.430435)",1,168.63,secondary,4,56,35 mph,2,3200,auto,,
13,South Mill Avenue,23698487,17,18,1,"LINESTRING (-111.9415968 33.4333701, -111.9412492 33.4327896, -111.9410068 33.4323908, -111.9409696 33.4323251)",1,129.96,primary,3,80,,2,3600,auto,,
113,South Mill Avenue,436781232,18,141,1,"LINESTRING (-111.9409696 33.4323251, -111.9408777 33.4321631, -111.9407559 33.4319312, -111.9406421 33.4316966, -111.9405747 33.431551)",1,93.58,primary,3,80,,2,3600,auto,,
14,South McClintock Drive,28639646,19,20,1,"LINESTRING (-111.9096126 33.4363299, -111.909562 33.4356768, -111.9093577 33.4329923)",1,371.88,secondary,4,60,,3,4800,auto,,
15,South McClintock Drive,28639646,20,19,1,"LINESTRING (-111.9093577 33.4329923, -111.909562 33.4356768, -111.9096126 33.4363299)",1,371.88,secondary,4,60,,3,4800,auto,,
93,South McClintock Drive,402556252,20,114,1,"LINESTRING (-111.9093577 33.4329923, -111.9093402 33.4328486, -111.9093226 33.4326993, -111.9093089 33.4325046)",1,54.43,secondary,4,60,,3,4800,auto,,
119,South Mill Avenue,436789320,22,30,1,"LINESTRING (-111.9399088 33.414649, -111.9399085 33.4146357, -111.9399016 33.4142825)",1,40.76,secondary,4,56,35 mph,2,3200,auto,,
80,South Mill Avenue,395489956,22,418,1,"LINESTRING (-111.9399088 33.414649, -111.939851 33.4147095)",1,8.6,secondary,4,60,,2,3200,auto,,
17,South Mill Avenue,28740096,23,410,1,"LINESTRING (-111.939969 33.4151097, -111.9399682 33.4150687, -111.939966 33.4148721, -111.9399657 33.4148491, -111.9399649 33.4147844)",1,36.17,secondary,4,60,,3,4800,auto,,
19,South Mill Avenue,28751543,25,26,1,"LINESTRING (-111.9400556 33.4312394, -111.9401264 33.4316795)",1,49.38,primary,3,80,,2,3600,auto,,
514,South Mill Avenue,572306358,26,387,1,"LINESTRING (-111.9401264 33.4316795, -111.9401814 33.4319584, -111.9402106 33.43209, -111.9402482 33.4322593, -111.940308 33.4324827, -111.9403797 33.4327082, -111.9405077 33.4330783, -111.9406317 33.4333828)",1,195.45,primary,3,56,35 mph,2,3600,auto,,
20,South Mill Avenue,28752299,27,28,1,"LINESTRING (-111.9404627 33.431309, -111.940398 33.4311519, -111.940306 33.4308981, -111.9402509 33.4307385, -111.9401986 33.4305606, -111.9401399 33.4303209)",1,114,primary,3,48,30 mph,2,3600,auto,,
509,South Mill Avenue,540970794,28,228,1,"LINESTRING (-111.9401399 33.4303209, -111.9401286 33.4302061)",1,12.81,primary,3,48,30 mph,2,3600,auto,,
21,North Scottsdale Road,28752533,29,0,1,"LINESTRING (-111.926289 33.4298413, -111.9262877 33.4312176)",1,153.04,primary,3,56,35 mph,3,5400,auto,,
341,North Scottsdale Road,436942378,29,57,1,"LINESTRING (-111.926289 33.4298413, -111.9262931 33.4294787)",1,40.32,primary,3,56,35 mph,3,5400,auto,,
120,South Mill Avenue,436789320,30,22,1,"LINESTRING (-111.9399016 33.4142825, -111.9399085 33.4146357, -111.9399088 33.414649)",1,40.76,secondary,4,56,35 mph,3,4800,auto,,
23,South Mill Avenue,28821460,30,31,1,"LINESTRING (-111.9399016 33.4142825, -111.9398955 33.4139983, -111.9398928 33.4136273)",1,72.86,secondary,4,56,35 mph,2,3200,auto,,
24,South Mill Avenue,28821460,31,30,1,"LINESTRING (-111.9398928 33.4136273, -111.9398955 33.4139983, -111.9399016 33.4142825)",1,72.86,secondary,4,56,35 mph,2,3200,auto,,
497,South Mill Avenue,533573775,31,383,1,"LINESTRING (-111.9398928 33.4136273, -111.9398917 33.4135032)",1,13.8,secondary,4,56,35 mph,2,3200,auto,,
25,East Apache Boulevard,30031285,32,33,1,"LINESTRING (-111.9203868 33.4148865, -111.9205452 33.4148706)",1,14.81,primary,3,56,35 mph,2,3600,auto,,
26,East Apache Boulevard,30031285,33,34,1,"LINESTRING (-111.9205452 33.4148706, -111.920705 33.4148574, -111.9209534 33.4148466, -111.9216231 33.414824, -111.9219766 33.4148175, -111.9220806 33.4148179)",1,142.67,primary,3,56,35 mph,2,3600,auto,,
63,,338703888,34,85,1,"LINESTRING (-111.9220806 33.4148179, -111.9220799 33.4148007, -111.9220792 33.4147363, -111.9220805 33.4147096)",1,12.05,primary,3,80,,1,1800,auto,,
527,East Apache Boulevard,658319722,34,371,1,"LINESTRING (-111.9220806 33.4148179, -111.9221139 33.414818, -111.9228415 33.4148206, -111.9232043 33.4148218, -111.9233989 33.4148225, -111.9235864 33.414822, -111.9240547 33.4148207)",1,183.23,primary,3,56,35 mph,2,3600,auto,,
28,East Apache Boulevard,30031286,36,37,1,"LINESTRING (-111.9245817 33.4147173, -111.9243626 33.4147168, -111.9237731 33.4147156, -111.9234869 33.4147174, -111.9230209 33.4147167, -111.9228189 33.4147158, -111.9224969 33.4147141)",1,193.5,primary,3,56,35 mph,2,3600,auto,,
489,East Apache Boulevard,532227836,37,85,1,"LINESTRING (-111.9224969 33.4147141, -111.9220805 33.4147096)",1,38.65,primary,3,56,35 mph,3,5400,auto,,
30,South McClintock Drive,30031313,39,405,1,"LINESTRING (-111.9091495 33.430223, -111.9091581 33.4303466, -111.9091891 33.4307936, -111.9092659 33.4319199, -111.9092699 33.4319755)",1,195.19,secondary,4,72,45 mph,3,4800,auto,,
307,South McClintock Drive,436942360,39,407,1,"LINESTRING (-111.9091495 33.430223, -111.9091126 33.4296909, -111.9090965 33.4294256, -111.9090906 33.4293194)",1,100.63,secondary,4,72,45 mph,5,8000,auto,,
31,West Rio Salado Parkway,148624249,40,41,1,"LINESTRING (-111.9433431 33.4307227, -111.9433389 33.4306117, -111.9433242 33.4303864, -111.9433147 33.4302859, -111.9433033 33.4301913, -111.9432646 33.4300587, -111.9432327 33.429963, -111.9431999 33.4298849, -111.9431442 33.4297815)",1,107.25,secondary,4,60,,2,3200,auto,,
249,West Rio Salado Parkway,436796416,41,259,1,"LINESTRING (-111.9431442 33.4297815, -111.9430761 33.429697)",1,11.32,secondary,4,60,,3,4800,auto,,
32,West Rio Salado Parkway,148624274,42,43,1,"LINESTRING (-111.9453807 33.4313267, -111.9451203 33.4313965, -111.9448218 33.431467, -111.9444707 33.4315109, -111.9442201 33.43152, -111.9439395 33.4315348, -111.9438197 33.4315377, -111.9436636 33.43154, -111.9435251 33.4315424, -111.9434604 33.4315237, -111.9434172 33.4314902, -111.9433921 33.4314425, -111.9433809 33.4314032, -111.9433753 33.4312967)",1,208.91,secondary,4,24,15 mph,2,3200,auto,,
254,West Rio Salado Parkway,436796607,43,261,1,"LINESTRING (-111.9433753 33.4312967, -111.9433707 33.4312259)",1,7.88,secondary,4,60,,2,3200,auto,,
33,East Apache Boulevard,256917835,44,416,1,"LINESTRING (-111.9366081 33.4147406, -111.9369448 33.4147411, -111.937125 33.4147545, -111.9373329 33.4147792, -111.9375555 33.4148144, -111.9377195 33.4148596, -111.9379334 33.4149198, -111.9381424 33.4149982, -111.9383541 33.4150954, -111.9385452 33.4151936, -111.9388391 33.4153857, -111.9391299 33.4156399, -111.9392616 33.4157769, -111.9393788 33.4159142, -111.9394362 33.4159978, -111.9394923 33.4160741)",1,322.74,primary,3,80,,4,7200,auto,,
34,South Mill Avenue,256917836,46,47,1,"LINESTRING (-111.9400695 33.4274911, -111.9400679 33.4273849)",1,11.81,primary,3,48,30 mph,2,3600,auto,,
35,South Mill Avenue,256917836,47,48,1,"LINESTRING (-111.9400679 33.4273849, -111.9400679 33.427282, -111.9400776 33.4264624)",1,102.58,primary,3,48,30 mph,2,3600,auto,,
36,South Mill Avenue,256917836,48,49,1,"LINESTRING (-111.9400776 33.4264624, -111.9400785 33.4260353)",1,47.49,primary,3,48,30 mph,2,3600,auto,,
169,South Mill Avenue,436791493,49,200,1,"LINESTRING (-111.9400785 33.4260353, -111.9400797 33.4254922)",1,60.39,primary,3,48,30 mph,3,5400,auto,,
179,South Mill Avenue,436792112,51,209,1,"LINESTRING (-111.939954 33.422988, -111.9399581 33.4231886)",1,22.31,primary,3,48,30 mph,2,3600,auto,,
39,South Rural Road,264834598,54,55,1,"LINESTRING (-111.9262237 33.4245026, -111.9262235 33.4245838, -111.9262174 33.4268401, -111.9262149 33.4275095)",1,334.35,primary,3,56,35 mph,3,5400,auto,,
465,South Rural Road,528165156,55,303,1,"LINESTRING (-111.9262149 33.4275095, -111.9262129 33.4280488, -111.9262833 33.4283177)",1,90.57,primary,3,56,35 mph,3,5400,auto,,
340,North Scottsdale Road,436942378,57,29,1,"LINESTRING (-111.9262931 33.4294787, -111.926289 33.4298413)",1,40.32,primary,3,56,35 mph,3,5400,auto,,
41,North Scottsdale Road,264834599,57,417,1,"LINESTRING (-111.9262931 33.4294787, -111.9262855 33.4290006, -111.9262849 33.4289636, -111.9262837 33.4288957)",1,64.83,primary,3,56,35 mph,4,7200,auto,,
42,South Rural Road,264834600,58,59,1,"LINESTRING (-111.9263814 33.4245047, -111.926382 33.4244228, -111.9263882 33.4238834)",1,69.09,primary,3,56,35 mph,3,5400,auto,,
43,South Rural Road,264834600,59,60,1,"LINESTRING (-111.9263882 33.4238834, -111.9263941 33.4233419, -111.9263983 33.4230018, -111.9264012 33.4227473)",1,126.33,primary,3,56,35 mph,3,5400,auto,,
44,,264834603,59,61,1,"LINESTRING (-111.9263882 33.4238834, -111.9263051 33.4237541, -111.9263051 33.4234101, -111.9262287 33.4233394)",1,65.15,primary,3,80,,1,1800,auto,,
328,South Rural Road,436942371,60,409,1,"LINESTRING (-111.9264012 33.4227473, -111.926408 33.4221502, -111.9264076 33.4220275)",1,80.04,primary,3,56,35 mph,5,9000,auto,,
45,,264834603,61,62,1,"LINESTRING (-111.9262287 33.4233394, -111.9261044 33.4233397, -111.9258887 33.4233401)",1,31.55,primary,3,80,,1,1800,auto,,
492,South Rural Road,533371300,61,364,1,"LINESTRING (-111.9262287 33.4233394, -111.9262262 33.4238148)",1,52.86,primary,3,56,35 mph,3,5400,auto,,
429,,439081931,62,364,1,"LINESTRING (-111.9258887 33.4233401, -111.9260707 33.4234024, -111.9261044 33.4234305, -111.926124 33.4234469, -111.9261565 33.4235246, -111.9262262 33.4238148)",1,67.31,primary,3,80,,1,1800,auto,,
490,South Rural Road,533371299,63,61,1,"LINESTRING (-111.9262331 33.4228357, -111.9262287 33.4233394)",1,56.01,primary,3,56,35 mph,3,5400,auto,,
46,,264834604,63,62,1,"LINESTRING (-111.9262331 33.4228357, -111.9261491 33.4231604, -111.926124 33.4232382, -111.9261082 33.4232518, -111.9260663 33.4232876, -111.9258887 33.4233401)",1,71.05,primary,3,80,,1,1800,auto,,
47,West Rio Salado Parkway,265805473,64,65,1,"LINESTRING (-111.9424679 33.4293072, -111.9424408 33.4293282, -111.9424117 33.4293459, -111.9423742 33.4293605, -111.9423052 33.4293832, -111.942233 33.4294013, -111.9421561 33.4294096, -111.9417009 33.4294155, -111.9414991 33.4294319, -111.941344 33.4294485)",1,107.26,secondary,4,56,35 mph,2,3200,auto,,
48,West Rio Salado Parkway,265805473,65,66,1,"LINESTRING (-111.941344 33.4294485, -111.9412177 33.4294583, -111.9406832 33.4295107)",1,61.71,secondary,4,56,35 mph,2,3200,auto,,
251,West Rio Salado Parkway,436796418,66,419,1,"LINESTRING (-111.9406832 33.4295107, -111.9401777 33.429559, -111.9400872 33.4295692)",1,55.69,secondary,4,56,35 mph,3,4800,auto,,
49,West Rio Salado Parkway,265805475,67,68,1,"LINESTRING (-111.9420775 33.4295382, -111.9421438 33.4295286, -111.9422238 33.4295199, -111.9423924 33.4294854, -111.9424627 33.4294689, -111.9425335 33.4294621, -111.9426236 33.4294744)",1,51.7,secondary,4,56,35 mph,1,1600,auto,,
87,West Rio Salado Parkway,402537675,68,77,1,"LINESTRING (-111.9426236 33.4294744, -111.9427174 33.4294743, -111.9427744 33.4294631, -111.9428076 33.4294446, -111.9428462 33.4294111, -111.9428674 33.4293722)",1,27.76,secondary,4,56,35 mph,1,1600,auto,,
115,West Rio Salado Parkway,436781559,68,142,1,"LINESTRING (-111.9426236 33.4294744, -111.942704 33.4295252, -111.9428006 33.4295795, -111.9428484 33.4296132)",1,25.97,secondary,4,48,30 mph,2,3200,auto,,
50,,265805486,69,65,1,"LINESTRING (-111.9409154 33.429599, -111.9409616 33.4295636, -111.9410033 33.4295322, -111.9412737 33.429505, -111.9413273 33.4294836, -111.941344 33.4294485)",1,46.02,secondary,4,60,,1,1600,auto,,
253,West Rio Salado Parkway,436796419,69,260,1,"LINESTRING (-111.9409154 33.429599, -111.9412764 33.4295614, -111.9415022 33.4295422, -111.9417837 33.4295365)",1,80.95,secondary,4,56,35 mph,2,3200,auto,,
436,,472037661,70,13,1,"LINESTRING (-111.9350596 33.4303286, -111.9350753 33.4302759, -111.9350814 33.4302568, -111.9350755 33.4302282, -111.935065 33.4302004, -111.9349285 33.4300573)",1,35.04,secondary,4,60,,1,1600,auto,,
242,East Rio Salado Parkway,436796182,70,254,1,"LINESTRING (-111.9350596 33.4303286, -111.9351938 33.4303975, -111.9354594 33.4305099, -111.9357552 33.4306078)",1,71.79,secondary,4,56,35 mph,2,3200,auto,,
52,East University Drive,282127136,71,72,1,"LINESTRING (-111.9366619 33.4219911, -111.936754 33.421991)",1,8.55,secondary,4,56,35 mph,2,3200,auto,,
564,East University Drive,909817906,72,384,1,"LINESTRING (-111.936754 33.421991, -111.9377106 33.421986, -111.938061 33.4219867, -111.9381452 33.4219872)",1,129.12,secondary,4,56,35 mph,2,3200,auto,,
53,East University Drive,282127136,73,71,1,"LINESTRING (-111.9349691 33.4220021, -111.9350665 33.4220018, -111.9362677 33.4219925, -111.936566 33.4219912, -111.9366619 33.4219911)",1,157.11,secondary,4,56,35 mph,2,3200,auto,,
54,West Rio Salado Parkway,305490057,74,75,1,"LINESTRING (-111.9428468 33.4292652, -111.9428211 33.4292268, -111.9427932 33.4292071, -111.9427707 33.4291942)",1,10.82,secondary,4,56,35 mph,2,3200,auto,,
554,West Rio Salado Parkway,860490577,75,375,1,"LINESTRING (-111.9427707 33.4291942, -111.9427375 33.4291853, -111.9426983 33.4291776, -111.9426474 33.4291792, -111.9426006 33.4291945, -111.9425565 33.4292191, -111.942523 33.429252)",1,26.09,secondary,4,56,35 mph,2,3200,auto,,
55,West Rio Salado Parkway,305490059,76,77,1,"LINESTRING (-111.9430137 33.4296434, -111.9429722 33.4295963, -111.9429203 33.4295496, -111.9428945 33.4295157, -111.9428737 33.429453, -111.9428674 33.4293722)",1,34.29,secondary,4,60,,3,4800,auto,,
248,West Rio Salado Parkway,436796415,77,74,1,"LINESTRING (-111.9428674 33.4293722, -111.9428663 33.4293316, -111.9428606 33.4293011, -111.9428468 33.4292652)",1,12.14,secondary,4,60,,2,3200,auto,,
56,South McClintock Drive,327757100,78,79,1,"LINESTRING (-111.9091153 33.413681, -111.9091151 33.4135679, -111.9091151 33.4135018, -111.9091153 33.4133066, -111.9091056 33.4131825, -111.909107 33.4129882, -111.909107 33.4127865, -111.909108 33.4127086, -111.9091115 33.412465)",1,135.25,secondary,4,64,40 mph,3,4800,auto,,
552,South McClintock Drive,845775034,78,292,1,"LINESTRING (-111.9091153 33.413681, -111.9091161 33.4140521, -111.9091162 33.4141228)",1,49.13,secondary,4,64,40 mph,2,3200,auto,,
57,South McClintock Drive,327757100,79,78,1,"LINESTRING (-111.9091115 33.412465, -111.909108 33.4127086, -111.909107 33.4127865, -111.909107 33.4129882, -111.9091056 33.4131825, -111.9091153 33.4133066, -111.9091151 33.4135018, -111.9091151 33.4135679, -111.9091153 33.413681)",1,135.25,secondary,4,64,40 mph,2,3200,auto,,
571,South McClintock Drive,911576959,79,404,1,"LINESTRING (-111.9091115 33.412465, -111.9091691 33.4123644, -111.9091671 33.4114897)",1,109.66,secondary,4,64,40 mph,3,4800,auto,,
58,South Rural Road,327757109,80,81,1,"LINESTRING (-111.9262985 33.4040443, -111.9262983 33.4042404, -111.9262983 33.4042745, -111.9262976 33.4047779, -111.9262969 33.4048916, -111.9262948 33.4052188, -111.9262937 33.4053877, -111.9262921 33.4056428, -111.9262916 33.4057228, -111.9262912 33.4057925, -111.9262895 33.4060551, -111.9262873 33.4063969, -111.9262858 33.4066282)",1,287.32,primary,3,56,35 mph,3,5400,auto,,
59,South Rural Road,327757109,81,80,1,"LINESTRING (-111.9262858 33.4066282, -111.9262873 33.4063969, -111.9262895 33.4060551, -111.9262912 33.4057925, -111.9262916 33.4057228, -111.9262921 33.4056428, -111.9262937 33.4053877, -111.9262948 33.4052188, -111.9262969 33.4048916, -111.9262976 33.4047779, -111.9262983 33.4042745, -111.9262983 33.4042404, -111.9262985 33.4040443)",1,287.32,primary,3,56,35 mph,3,5400,auto,,
409,South Rural Road,436943776,81,90,1,"LINESTRING (-111.9262858 33.4066282, -111.9262846 33.4068149, -111.9262838 33.4069298, -111.9262836 33.4069593, -111.9262824 33.4071452, -111.9262812 33.407337, -111.926281 33.4073669, -111.926277 33.4075074)",1,97.77,primary,3,56,35 mph,5,9000,auto,,
61,East University Drive,329703992,83,73,1,"LINESTRING (-111.9339909 33.4220122, -111.9348546 33.4220008, -111.9349691 33.4220021)",1,90.8,secondary,4,56,35 mph,2,3200,auto,,
557,,889439248,83,398,1,"LINESTRING (-111.9339909 33.4220122, -111.9339885 33.4219235)",1,9.87,secondary,4,60,,2,3200,auto,,
528,South Mill Avenue,658319978,84,25,1,"LINESTRING (-111.9399748 33.4301976, -111.9399799 33.4304033, -111.9399972 33.4306963, -111.9400262 33.4309705, -111.9400556 33.4312394)",1,116.13,primary,3,48,30 mph,2,3600,auto,,
64,,338703888,85,34,1,"LINESTRING (-111.9220805 33.4147096, -111.9220792 33.4147363, -111.9220799 33.4148007, -111.9220806 33.4148179)",1,12.05,primary,3,80,,1,1800,auto,,
488,East Apache Boulevard,532227834,85,154,1,"LINESTRING (-111.9220805 33.4147096, -111.9215519 33.4147093, -111.9212851 33.4147092, -111.9212488 33.4147092)",1,77.19,primary,3,56,35 mph,2,3600,auto,,
65,South McClintock Drive,345713658,86,87,1,"LINESTRING (-111.9090775 33.4195301, -111.9090267 33.4197678, -111.9090272 33.4208582, -111.9090248 33.4212419)",1,190.76,secondary,4,64,40 mph,2,3200,auto,,
303,South McClintock Drive,436942358,86,290,1,"LINESTRING (-111.9090775 33.4195301, -111.9090828 33.4190024, -111.9090926 33.4185288, -111.9090991 33.418314, -111.9091033 33.4181939, -111.909103 33.4180568, -111.9091035 33.4177774)",1,194.91,secondary,4,64,40 mph,3,4800,auto,,
297,South McClintock Drive,436942354,87,291,1,"LINESTRING (-111.9090248 33.4212419, -111.9090227 33.421459)",1,24.14,secondary,4,64,40 mph,3,4800,auto,,
66,South McClintock Drive,345713659,88,86,1,"LINESTRING (-111.9091721 33.4208613, -111.90917 33.4207559, -111.909151 33.4197918, -111.9090775 33.4195301)",1,148.83,secondary,4,64,40 mph,3,4800,auto,,
67,East Broadway Road,351673438,89,90,1,"LINESTRING (-111.9256844 33.4075643, -111.9260871 33.4075613, -111.926277 33.4075074)",1,56,secondary,4,64,40 mph,4,6400,auto,,
410,South Rural Road,436943776,90,81,1,"LINESTRING (-111.926277 33.4075074, -111.926281 33.4073669, -111.9262812 33.407337, -111.9262824 33.4071452, -111.9262836 33.4069593, -111.9262838 33.4069298, -111.9262846 33.4068149, -111.9262858 33.4066282)",1,97.77,primary,3,56,35 mph,3,5400,auto,,
382,East Broadway Road,436943742,90,328,1,"LINESTRING (-111.926277 33.4075074, -111.9260893 33.4074483, -111.9260796 33.4074452, -111.925503 33.4074447)",1,73.11,secondary,4,64,40 mph,3,4800,auto,,
386,East Broadway Road,436943745,90,348,1,"LINESTRING (-111.926277 33.4075074, -111.9264911 33.4075074, -111.9266968 33.4075079, -111.9268285 33.4075083, -111.9269037 33.4075085, -111.9270016 33.4075087)",1,67.26,secondary,4,64,40 mph,2,3200,auto,,
407,South Rural Road,436943774,90,357,1,"LINESTRING (-111.926277 33.4075074, -111.9262721 33.4076664, -111.9262731 33.4079581)",1,50.12,primary,3,56,35 mph,3,5400,auto,,
69,East Old Vail Road,372014878,92,93,1,"LINESTRING (-110.7755706 32.0888935, -110.7756891 32.088936, -110.776689 32.0892947, -110.777818 32.0896997, -110.7786924 32.0900134, -110.7799888 32.0904785, -110.784599 32.0921379, -110.7852051 32.0923639, -110.7863256 32.0927684, -110.7866496 32.0929056, -110.786673 32.0929159, -110.7869634 32.0930434, -110.7872401 32.0931816, -110.7874573 32.0932989, -110.7875586 32.0933537, -110.7877922 32.093492, -110.7881781 32.0937303, -110.7882139 32.0937491, -110.788225 32.0937549, -110.7898569 32.0947578, -110.7919004 32.0959991, -110.7922396 32.0962047, -110.7928099 32.096551, -110.7928432 32.0965712, -110.7931311 32.0967479, -110.7933928 32.0969085, -110.7945108 32.0975945, -110.7945303 32.0976064, -110.7948208 32.0977847, -110.7951369 32.0979791, -110.7955416 32.098227, -110.7963989 32.098753, -110.7964203 32.0987656, -110.7975012 32.0994041, -110.7984155 32.0999615, -110.7986627 32.1001117, -110.7989054 32.100251, -110.7989724 32.1002844)",1,2557.17,secondary,4,72,45 mph,1,1600,auto,,
70,East Old Vail Road,372014878,93,92,1,"LINESTRING (-110.7989724 32.1002844, -110.7989054 32.100251, -110.7986627 32.1001117, -110.7984155 32.0999615, -110.7975012 32.0994041, -110.7964203 32.0987656, -110.7963989 32.098753, -110.7955416 32.098227, -110.7951369 32.0979791, -110.7948208 32.0977847, -110.7945303 32.0976064, -110.7945108 32.0975945, -110.7933928 32.0969085, -110.7931311 32.0967479, -110.7928432 32.0965712, -110.7928099 32.096551, -110.7922396 32.0962047, -110.7919004 32.0959991, -110.7898569 32.0947578, -110.788225 32.0937549, -110.7882139 32.0937491, -110.7881781 32.0937303, -110.7877922 32.093492, -110.7875586 32.0933537, -110.7874573 32.0932989, -110.7872401 32.0931816, -110.7869634 32.0930434, -110.786673 32.0929159, -110.7866496 32.0929056, -110.7863256 32.0927684, -110.7852051 32.0923639, -110.784599 32.0921379, -110.7799888 32.0904785, -110.7786924 32.0900134, -110.777818 32.0896997, -110.776689 32.0892947, -110.7756891 32.088936, -110.7755706 32.0888935)",1,2557.17,secondary,4,72,45 mph,1,1600,auto,,
71,South Rural Road,395215600,94,95,1,"LINESTRING (-111.9262989 33.420098, -111.9262989 33.420183, -111.9262989 33.4202366)",1,15.41,primary,3,56,35 mph,4,7200,auto,,
74,South Rural Road,395215600,94,96,1,"LINESTRING (-111.9262989 33.420098, -111.926299 33.4195429)",1,61.72,primary,3,56,35 mph,3,5400,auto,,
73,South Rural Road,395215600,95,94,1,"LINESTRING (-111.9262989 33.4202366, -111.9262989 33.420183, -111.9262989 33.420098)",1,15.41,primary,3,56,35 mph,3,5400,auto,,
331,South Rural Road,436942373,95,306,1,"LINESTRING (-111.9262989 33.4202366, -111.9263008 33.4202837)",1,5.24,primary,3,56,35 mph,3,5400,auto,,
72,South Rural Road,395215600,96,94,1,"LINESTRING (-111.926299 33.4195429, -111.9262989 33.420098)",1,61.72,primary,3,56,35 mph,4,7200,auto,,
